,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position,transferredSchools
1439,Cameron Bairstow\bairsca01,2013-14,New Mexico,MWC,34,34.0,32.9,7.0,12.5,0.556,6.9,12.4,0.5579999999999999,0.0,0.1,0.33299999999999996,6.4,8.8,0.735,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1,20.4,,4.84,4,206,113,Forward,0
1440,Justin Harper\harpeju01,2010-11,Richmond,A-10,37,37.0,31.8,6.6,12.4,0.534,4.5,7.8,0.585,2.1,4.6,0.44799999999999995,2.5,3.2,0.797,1.7,5.2,6.9,1.2,0.6,1.2,1.5,2.2,17.9,,2.79,4,208,102,Forward,0
1441,Chris Wilcox\wilcoch01,2001-02,Maryland,ACC,36,26.0,24.1,4.8,9.5,0.504,4.8,9.5,0.507,0.0,0.1,0.0,2.4,4.1,0.585,2.7,4.4,7.1,1.5,0.8,1.5,1.5,2.7,12.0,,9.38,2,208,100,Center,0
1442,Jalen Rose\roseja01,1993-94,Michigan,Big Ten,32,,36.0,6.9,14.9,0.461,5.2,10.1,0.512,1.7,4.8,0.355,4.4,6.0,0.7340000000000001,,,5.7,3.9,1.2,0.2,2.7,2.6,19.9,,12.04,3,203,95,Guard,0
1443,Jeffery Taylor\tayloje03,2011-12,Vanderbilt,SEC,36,36.0,32.1,5.8,11.8,0.493,4.0,7.5,0.5329999999999999,1.8,4.3,0.423,2.6,4.4,0.605,2.1,3.4,5.6,1.7,1.3,0.4,2.2,1.9,16.1,,8.04,4,201,102,Forward,0
1444,Keon Clark\clarkke01,1997-98,UNLV,WAC,10,,,5.7,10.4,0.5479999999999999,5.3,9.6,0.552,0.4,0.8,0.5,3.0,4.5,0.667,,,3.0,1.9,0.2,2.6,,,14.8,,5.31,2,211,99,Center,0
1445,Josh Davis\davisjo02,2001-02,Wyoming,MWC,31,30.0,27.4,4.6,8.6,0.53,4.3,7.3,0.596,0.3,1.4,0.18600000000000003,2.3,3.9,0.583,2.4,5.5,7.9,1.5,1.2,1.5,1.6,3.3,11.7,,2.72,4,203,106,Forward,0
1446,Jonathan Isaac\isaacjo01,2016-17,Florida State,ACC,32,32.0,26.2,4.1,8.0,0.508,3.1,5.2,0.593,1.0,2.8,0.348,2.9,3.7,0.78,1.8,6.1,7.8,1.2,1.2,1.5,1.5,2.2,12.0,,8.87,1,208,95,Forward,0
1447,Abdel Nader\naderab01,2015-16,Iowa State,Big 12,35,35,31.1,4.6,9.6,.478,3.1,5.6,.553,1.5,4.0,.371,2.2,3.0,.736,0.7,4.2,5.0,1.5,1.1,0.7,2.3,2.8,12.9,,10.16,4,198,104,Forward,1
1448,Troy Murphy\murphtr01,2000-01,Notre Dame,Big East,30,29.0,36.3,7.4,15.8,0.47100000000000003,6.4,12.9,0.499,1.0,2.9,0.349,5.9,7.7,0.7659999999999999,3.1,6.1,9.2,2.1,0.9,1.7,3.0,3.2,21.8,,5.68,3,211,111,Forward,0
1449,Earl Clark\clarkea01,2008-09,Louisville,Big East,37,36.0,34.3,5.5,11.9,0.457,4.6,9.4,0.493,0.8,2.6,0.326,2.4,3.8,0.647,2.8,5.9,8.7,3.2,1.0,1.4,3.2,1.9,14.2,,8.41,3,206,102,Forward,0
1450,David Robinson*\robinda01,1986-87,Navy,CAA,32,32.0,34.6,10.9,18.5,0.591,10.9,18.5,0.591,0.0,0.0,1.0,6.3,9.9,0.637,,,11.8,1.0,2.1,4.5,2.2,2.7,28.2,,-1.44,4,216,106,Center,0
1451,Adonis Thomas\thomaad01,2012-13,Memphis,CUSA,36,36.0,29.3,4.3,10.6,0.405,3.6,8.2,0.439,0.7,2.5,0.292,2.4,3.1,0.752,1.5,2.9,4.5,1.9,0.7,0.7,1.6,1.4,11.7,,2.7,2,201,108,Forward,0
1452,Chasson Randle\randlch01,2014-15,Stanford,Pac-12,37,37.0,36.4,5.9,14.6,0.40299999999999997,3.4,7.9,0.436,2.4,6.7,0.363,5.4,6.2,0.877,0.3,3.0,3.3,3.0,1.4,0.1,2.0,2.2,19.6,,7.33,4,188,83,Guard,0
1453,Anthony Roberson\roberan02,2004-05,Florida,SEC,30,32.0,31.7,6.4,14.1,0.456,3.3,6.0,0.547,3.1,8.1,0.38799999999999996,2.7,3.0,0.9,0.4,1.7,2.2,2.6,0.7,0.1,1.9,1.7,18.7,,7.12,3,188,81,Guard,0
1454,Antonio Davis\davisan01,1989-90,UTEP,WAC,32,32.0,31.0,3.7,7.2,0.52,3.7,7.1,0.522,0.0,0.0,0.0,3.3,5.2,0.642,,,7.5,0.7,0.5,1.1,1.7,2.8,10.8,,4.53,4,206,97,Forward,0
1455,Dan McClintock\mcclida01,1999-00,Northern Arizona,Big Sky,31,,24.3,6.1,10.3,0.597,6.1,10.3,0.597,0.0,0.0,,3.3,4.9,0.682,,,6.5,1.2,0.4,2.3,1.8,2.8,15.6,,1.37,4,213,122,Center,0
1456,Mike Conley\conlemi01,2006-07,Ohio State,Big Ten,39,39.0,31.6,4.1,7.9,0.518,3.6,6.2,0.579,0.5,1.8,0.304,2.6,3.7,0.6940000000000001,0.7,2.7,3.4,6.1,2.2,0.3,2.2,1.5,11.3,,9.03,1,185,81,Guard,0
1457,Chris Kaman\kamanch01,2002-03,Central Michigan,MAC,31,31.0,34.0,7.9,12.6,0.622,7.9,12.6,0.622,0.0,0.0,,6.6,8.9,0.7490000000000001,3.6,8.4,12.0,1.2,0.6,3.2,4.4,3.2,22.4,,1.79,3,213,121,Center,0
1458,Brandon Bass\bassbr01,2004-05,LSU,SEC,30,29.0,33.6,6.0,10.6,0.5670000000000001,5.6,9.8,0.5770000000000001,0.4,0.9,0.462,4.9,6.3,0.777,2.7,6.3,9.1,0.8,0.8,1.6,1.8,2.4,17.3,,7.77,2,203,108,Forward,0
1459,Jabari Smith\smithja01,1999-00,LSU,SEC,34,,28.5,4.6,8.3,0.5529999999999999,4.2,7.3,0.579,0.4,1.0,0.371,2.9,4.9,0.595,,,7.0,2.2,0.7,1.0,2.6,2.5,12.5,,5.78,2,211,113,Center,0
1460,Mike Tobey\tobeymi01,2015-16,Virginia,ACC,37,7.0,15.7,3.2,5.4,0.601,3.2,5.1,0.622,0.1,0.3,0.2,0.8,1.4,0.62,1.5,2.8,4.4,0.4,0.3,0.6,0.7,2.1,7.3,,11.12,4,211,114,Forward,0
1461,Ira Bowman\bowmair01,1995-96,Penn,Ivy,27,,35.2,5.5,12.1,.454,4.5,9.3,.480,1.0,2.8,.368,4.4,6.1,.711,,,5.0,5.3,2.1,0.3,,,16.4,,-4.87,5,196,88,Forward,1
1462,Lavoy Allen\allenla01,2010-11,Temple,A-10,33,33.0,33.9,4.7,9.7,0.48,4.5,9.2,0.49,0.2,0.5,0.294,2.1,3.0,0.6970000000000001,2.7,5.9,8.6,2.3,0.7,1.8,1.6,2.3,11.6,,4.23,4,206,102,Forward,0
1463,Erick Barkley\barkler01,1999-00,St. John's (NY),Big East,28,,36.9,5.7,14.3,0.39799999999999996,3.9,8.6,0.45399999999999996,1.8,5.7,0.313,2.9,4.4,0.664,,,3.0,4.5,3.0,0.3,2.4,2.3,16.0,,6.96,2,185,80,Guard,0
1464,Kelly Oubre\oubreke01,2014-15,Kansas,Big 12,36,27.0,21.0,3.1,6.9,0.444,2.1,4.3,0.49700000000000005,0.9,2.6,0.358,2.2,3.1,0.718,1.1,3.8,5.0,0.8,1.1,0.4,1.2,2.0,9.3,,12.13,1,201,90,Guard,0
1465,Caris LeVert\leverca01,2015-16,Michigan,Big Ten,15,14.0,30.9,5.5,10.8,0.506,3.5,6.5,0.546,1.9,4.3,0.446,3.6,4.5,0.794,0.6,4.7,5.3,4.9,1.0,0.2,1.7,1.2,16.5,,7.92,4,201,90,Guard,0
1466,Brandon Knight\knighbr03,2010-11,Kentucky,SEC,38,38.0,35.9,5.7,13.5,0.423,3.4,7.4,0.461,2.3,6.1,0.377,3.6,4.5,0.795,0.7,3.4,4.0,4.2,0.7,0.2,3.2,2.2,17.3,,8.91,1,190,83,Guard,0
1467,Brendan Haywood\haywobr01,2000-01,UNC,ACC,33,33.0,27.3,4.7,7.9,0.5920000000000001,4.7,7.9,0.5920000000000001,0.0,0.0,,2.9,5.6,0.516,3.2,4.2,7.3,1.3,0.5,3.6,2.0,2.9,12.3,,11.77,4,213,121,Center,0
1468,Matt Bonner\bonnema01,2002-03,Florida,SEC,33,33.0,31.4,5.5,10.8,0.51,3.6,6.8,0.531,1.9,4.0,0.474,2.2,3.1,0.733,2.1,4.0,6.1,1.5,1.1,0.6,1.6,2.1,15.2,,7.76,4,208,108,Forward,0
1469,Corie Blount\blounco01,1992-93,Cincinnati,GMWC,21,17.0,28.0,5.0,9.0,0.55,5.0,9.0,0.55,0.0,0.0,,1.4,2.5,0.5660000000000001,,,8.1,2.2,1.8,1.6,2.6,3.3,11.3,,6.62,2,206,108,Forward,0
1470,Jeremy Lin\linje01,2009-10,Harvard,Ivy,29,29.0,32.2,5.1,9.9,0.519,4.1,6.9,0.598,1.0,3.0,0.341,5.1,6.8,0.755,0.8,3.6,4.4,4.5,2.4,1.1,3.1,2.9,16.4,,-3.91,4,188,90,Guard,0
1471,Raja Bell\bellra01,1998-99,Florida International,Sun Belt,29,,34.9,5.8,12.6,.456,4.1,7.9,.522,1.7,4.8,.348,3.5,4.7,.745,,,4.3,2.7,1.3,0.2,2.6,1.0,16.7,,0.92,4,196,92,Forward,1
1472,Steven Smith\smithst03,2005-06,La Salle,A-10,28,27.0,36.0,7.4,15.3,0.486,6.5,12.5,0.519,0.9,2.8,0.33799999999999997,3.9,5.0,0.773,2.1,5.8,7.9,2.5,1.1,0.8,3.6,2.6,19.7,,0.25,4,203,106,Forward,0
1473,Jerome Moiso\moisoje01,1999-00,UCLA,Pac-10,33,,29.5,5.2,10.3,0.501,5.1,10.1,0.508,0.0,0.2,0.16699999999999998,2.6,4.3,0.613,,,7.6,1.2,1.1,1.7,2.7,2.8,13.0,,10.11,2,208,106,Forward,0
1474,Alonzo Mourning*\mournal01,1991-92,Georgetown,Big East,32,,32.8,6.4,10.7,0.595,6.3,10.6,0.599,0.0,0.1,0.25,8.5,11.2,0.758,,,10.7,1.7,0.6,5.0,2.6,3.6,21.3,,6.13,4,208,108,Center,0
1475,Kendall Gill\gillke01,1989-90,Illinois,Big Ten,29,29.0,34.5,7.3,14.6,0.5,6.5,12.3,0.528,0.8,2.3,0.348,4.7,6.0,0.777,,,4.9,3.3,2.2,0.6,2.5,2.3,20.0,,9.89,4,196,88,Guard,0
1476,Allan Ray\rayal01,2005-06,Villanova,Big East,32,32.0,32.1,5.8,14.9,0.389,2.5,5.9,0.41600000000000004,3.3,9.0,0.37200000000000005,3.5,3.9,0.889,0.6,3.0,3.6,1.8,1.2,0.1,1.8,2.4,18.5,,9.23,4,188,86,Guard,0
1477,A.J. Hammons\hammoaj01,2015-16,Purdue,Big Ten,33,20.0,24.6,6.0,10.2,0.5920000000000001,5.8,9.8,0.594,0.2,0.3,0.545,2.7,3.8,0.7090000000000001,2.3,5.8,8.2,1.1,0.3,2.5,2.0,2.4,15.0,,7.46,4,213,118,Center,0
1478,Jason Williams\willija02,1997-98,Florida,SEC,20,,,5.6,12.7,.441,2.9,6.0,.483,2.7,6.7,.403,3.2,3.8,.840,,,3.0,6.7,2.7,0.2,,,17.1,,6.42,2,185,86,Guard,1
1479,Vince Hunter\huntevi01,2014-15,UTEP,CUSA,33,30.0,28.5,5.5,10.5,0.526,5.4,10.2,0.53,0.1,0.3,0.4,3.8,6.3,0.599,2.7,6.6,9.2,1.7,1.2,1.0,2.8,3.0,14.9,,-0.51,2,203,92,Forward,0
1480,Cuttino Mobley\moblecu01,1997-98,Rhode Island,A-10,34,,,5.7,11.8,0.48,3.6,6.9,0.525,2.0,4.9,0.41600000000000004,3.9,4.5,0.856,,,4.3,2.6,1.6,0.5,,,17.2,,6.43,4,193,86,Guard,0
1481,John Amaechi\amaecjo01,1994-95,Penn State,Big Ten,32,,34.6,5.3,9.4,.560,5.2,9.2,.565,0.1,0.2,.333,5.5,8.1,.677,,,9.9,1.7,0.7,2.1,3.1,2.1,16.1,,5.01,4,208,122,Center,1
1482,Malik Hairston\hairsma01,2007-08,Oregon,Pac-10,31,31.0,31.5,5.7,10.8,0.525,4.0,6.9,0.5770000000000001,1.7,3.9,0.433,3.3,4.5,0.732,1.5,3.4,4.8,2.1,0.6,0.8,1.8,2.9,16.3,,7.65,4,198,99,Guard,0
1483,Ben Moore\moorebe01,2016-17,SMU,AAC,35,35.0,32.3,4.5,8.1,0.56,4.5,8.0,0.5660000000000001,0.0,0.1,0.2,2.3,3.7,0.625,2.6,5.2,7.8,2.4,0.9,1.1,1.6,2.7,11.4,,4.45,4,203,92,Forward,0
1484,D.J. Augustin\augusdj01,2007-08,Texas,Big 12,38,38.0,37.3,6.4,14.5,0.439,4.4,9.4,0.47100000000000003,1.9,5.1,0.381,4.6,5.8,0.7829999999999999,0.5,2.4,2.9,5.8,1.2,0.0,2.8,1.6,19.2,,8.59,2,183,81,Guard,0
1485,Vin Baker\bakervi01,1992-93,Hartford,NAC,28,,36.4,10.9,22.8,0.47700000000000004,9.8,18.6,0.525,1.1,4.3,0.26899999999999996,5.4,8.6,0.625,,,10.7,1.9,1.4,2.6,2.9,2.8,28.3,,-6.08,4,211,105,Forward,0
1486,Jonah Bolden\boldejo01,2015-16,UCLA,Pac-12,31,11.0,21.7,1.6,4.0,0.415,1.4,2.8,0.483,0.3,1.2,0.25,1.1,1.5,0.733,1.2,3.7,4.8,1.1,0.7,0.9,0.8,2.1,4.6,,9.69,1,208,97,Forward,0
1487,Frank Williams\willifr02,2001-02,Illinois,Big Ten,35,34.0,32.4,5.0,12.7,0.39299999999999996,3.4,8.1,0.423,1.5,4.5,0.34,4.7,5.8,0.8079999999999999,0.9,3.7,4.7,4.4,2.0,0.3,2.7,2.1,16.2,,9.94,3,190,96,Guard,0
1488,Billy Thomas\thomabi01,1997-98,Kansas,Big 12,36,34.0,26.7,5.0,10.8,0.46799999999999997,2.1,3.5,0.608,2.9,7.3,0.401,0.6,0.9,0.688,,,3.0,2.8,1.7,0.1,1.3,1.1,13.6,,6.54,4,193,94,Guard,0
1489,Andre Drummond\drumman01,2011-12,UConn,Big East,34,30.0,28.4,4.6,8.6,0.5379999999999999,4.6,8.5,0.541,0.0,0.1,0.0,0.8,2.6,0.295,3.4,4.2,7.6,0.4,0.8,2.7,1.5,2.2,10.0,,8.07,1,208,122,Center,0
1490,Nick Calathes\calatni01,2008-09,Florida,SEC,36,35.0,33.3,5.7,11.8,0.48200000000000004,3.7,6.6,0.555,2.0,5.2,0.39,3.8,5.3,0.7070000000000001,0.9,4.5,5.3,6.4,1.9,0.2,3.3,1.9,17.2,,3.88,2,198,87,Guard,0
1491,Mohamed Bamba\bambamo01,2017-18,Texas,Big 12,30,29.0,30.2,4.9,9.0,0.541,4.4,7.3,0.603,0.5,1.7,0.275,2.7,4.0,0.6809999999999999,3.2,7.3,10.5,0.5,0.8,3.7,1.5,2.5,12.9,,10.67,1,211,102,Forward,0
1492,Jared Cunningham\cunnija01,2009-10,Cleveland State,Horizon,33,12.0,14.8,1.8,4.9,0.377,1.1,2.6,0.419,0.8,2.3,0.32899999999999996,0.7,1.0,0.75,0.7,1.9,2.6,0.4,0.4,0.4,0.7,2.1,5.2,,2.12,1,206,106,Forward,0
1493,Kentavious Caldwell-Pope\caldwke01,2012-13,Georgia,SEC,32,30.0,33.9,5.8,13.4,0.433,3.2,6.4,0.498,2.6,7.0,0.373,4.2,5.3,0.799,1.2,5.9,7.1,1.8,2.0,0.5,2.0,2.2,18.5,,6.09,2,196,92,Guard,0
1494,Isaiah Taylor\taylois01,2015-16,Texas,Big 12,33,33.0,30.9,4.8,11.5,0.42,4.2,9.6,0.44,0.6,1.8,0.311,4.8,5.9,0.8109999999999999,0.4,2.4,2.8,5.0,0.9,0.2,1.8,2.7,15.0,,11.71,3,185,77,Guard,0
1495,Nate Huffman\huffmna01,1996-97,Central Michigan,MAC,26,,29.6,5.8,10.0,0.579,5.0,8.2,0.612,0.8,1.8,0.426,4.8,6.5,0.7340000000000001,,,11.0,1.8,1.1,1.8,,,17.2,,-0.01,2,216,111,Center,0
1496,Tony Smith\smithto02,1989-90,Marquette,MW Coll,29,,39.0,8.3,16.7,0.495,7.0,13.7,0.513,1.2,3.0,0.414,6.0,7.0,0.856,,,4.7,5.8,1.8,0.6,3.9,2.8,23.8,,3.73,4,190,83,Guard,0
1497,Jerome James\jamesje01,1997-98,Florida A&M,MEAC,27,,,7.7,15.4,0.5,7.7,15.4,0.5,0.0,0.0,,4.4,8.0,0.5529999999999999,,,10.4,1.1,0.6,4.6,,,19.9,,-11.83,3,213,136,Center,0
1498,Donyell Marshall\marshdo01,1993-94,UConn,Big East,34,34.0,34.0,9.0,17.6,0.512,7.8,13.8,0.568,1.2,3.9,0.311,5.9,7.8,0.752,,,8.9,1.6,1.3,3.3,2.9,2.1,25.1,,6.31,3,206,98,Forward,0
1499,Adreian Payne\paynead01,2013-14,Michigan State,Big Ten,31,28.0,28.1,5.7,11.4,0.503,4.3,8.1,0.536,1.4,3.4,0.423,3.5,4.5,0.79,1.5,5.7,7.3,1.3,0.5,0.9,2.0,2.6,16.4,,9.38,4,208,111,Center,0
1500,Mustafa Shakur\shakumu01,2006-07,Arizona,Pac-10,31,31.0,34.8,3.8,8.3,0.455,2.9,5.7,0.514,0.8,2.6,0.325,3.5,4.4,0.7879999999999999,0.6,3.5,4.0,6.9,1.5,0.2,3.7,2.3,11.9,,10.76,4,190,86,Guard,0
1501,Ekpe Udoh\udohek01,2009-10,Baylor,Big 12,36,36,35.1,5.3,10.8,.490,5.1,10.1,.505,0.2,0.7,.269,3.1,4.5,.685,3.6,6.2,9.8,2.7,0.8,3.7,2.4,2.4,13.9,,8.03,3,208,108,Center,1
1502,Jason Collins\collija04,2000-01,Stanford,Pac-10,34,34.0,26.3,4.9,8.0,0.62,4.6,7.2,0.637,0.4,0.8,0.462,4.3,5.4,0.784,2.7,5.1,7.8,1.5,0.8,1.3,1.6,2.3,14.5,,9.86,4,213,115,Center,0
1503,Reggie Jackson\jacksre01,2010-11,Boston College,ACC,34,32.0,34.1,6.4,12.8,0.503,4.4,7.8,0.556,2.1,5.0,0.42,3.2,4.0,0.7959999999999999,1.0,3.3,4.3,4.5,1.1,0.5,2.4,1.7,18.2,,7.31,3,190,94,Guard,0
1504,Sherman Douglas\douglsh01,1988-89,Syracuse,Big East,38,38.0,35.5,7.2,13.1,0.546,6.1,10.3,0.594,1.0,2.8,0.368,2.9,4.6,0.632,,,2.4,8.6,1.8,0.0,3.7,1.9,18.2,,9.22,4,183,81,Guard,0
1505,Pat Burke\burkepa01,1996-97,Auburn,SEC,31,25.0,25.6,4.1,8.7,0.474,4.0,7.9,0.508,0.1,0.8,0.154,2.6,4.0,0.645,,,7.0,0.7,0.9,1.1,2.8,2.5,11.0,,5.36,4,211,113,Center,0
1506,Travis Diener\dienetr01,2004-05,Marquette,CUSA,23,22.0,34.0,5.7,13.6,0.42,2.7,6.3,0.43799999999999994,3.0,7.3,0.405,5.4,6.4,0.838,0.7,3.3,3.9,7.0,1.3,0.0,2.5,2.0,19.7,,4.73,4,185,79,Guard,0
1507,Elden Campbell\campbel01,1989-90,Clemson,ACC,35,30.0,29.7,6.4,12.3,0.522,6.4,12.3,0.521,0.0,0.0,1.0,3.5,5.9,0.599,,,8.0,1.3,1.5,2.8,2.7,2.8,16.4,,6.37,4,211,97,Forward,0
1508,Rodney Hood\hoodro01,2013-14,Duke,ACC,35,33,32.9,5.5,11.8,.464,3.4,6.9,.494,2.0,4.8,.420,3.1,3.9,.807,0.8,3.1,3.9,2.1,0.7,0.3,1.5,2.6,16.1,,8.48,2,203,97,Forward,1
1509,Jabari Parker\parkeja01,2013-14,Duke,ACC,35,35.0,30.7,6.7,14.3,0.473,5.7,11.2,0.504,1.1,3.0,0.358,4.6,6.1,0.748,3.0,5.7,8.7,1.2,1.1,1.2,2.3,2.4,19.1,,8.48,1,203,106,Forward,0
1510,Maurice Baker\bakerma01,2001-02,Oklahoma State,Big 12,29,23.0,30.0,4.6,10.8,0.426,3.1,6.7,0.462,1.5,4.0,0.368,2.2,2.7,0.8440000000000001,2.2,3.2,5.4,3.3,1.3,0.2,2.8,2.0,12.9,,6.8,2,185,79,Guard,0
1511,Brian Shaw\shawbr01,1987-88,UCSB,PCAA,30,30,35.8,5.0,10.8,.466,4.2,8.3,.500,0.9,2.5,.351,2.4,3.2,.740,,,8.7,6.1,1.6,0.3,3.2,2.5,13.3,,6.12,4,198,86,Guard,1
1512,Kirk Penney\penneki01,2002-03,Wisconsin,Big Ten,32,32.0,35.0,5.7,12.8,0.446,3.8,7.8,0.486,1.9,5.0,0.385,2.8,3.8,0.752,0.6,5.4,6.0,3.1,0.8,0.2,2.5,1.7,16.2,,6.51,4,196,99,Guard,0
1513,Jerome Dyson\dysonje01,2009-10,UConn,Big East,34,34.0,33.6,5.7,14.7,0.391,4.6,10.6,0.428,1.2,4.0,0.292,4.6,6.4,0.716,1.0,3.3,4.3,4.2,1.3,0.6,3.9,2.8,17.2,,9.15,4,190,86,Guard,0
1514,Brandin Knight\knighbr02,2002-03,Pitt,Big East,33,33.0,32.9,3.7,10.1,0.36700000000000005,2.0,4.5,0.442,1.7,5.6,0.308,2.1,3.6,0.575,0.6,2.9,3.5,6.3,2.1,0.4,3.1,2.3,11.2,,5.79,4,183,81,Guard,0
1515,Dominic McGuire\mcguido01,2006-07,Fresno State,WAC,32,32,32.9,4.8,10.2,.471,4.2,8.1,.516,0.6,2.1,.299,3.3,5.7,.586,2.2,7.6,9.8,3.3,0.9,3.6,3.7,2.8,13.5,,-0.14,3,206,99,Guard,1
1516,Rasheed Wallace\wallara01,1994-95,UNC,ACC,34,34.0,30.3,7.0,10.7,0.654,7.0,10.6,0.657,0.0,0.1,0.33299999999999996,2.6,4.1,0.631,,,8.2,1.0,0.5,2.7,1.5,2.8,16.6,,13.01,2,208,102,Forward,0
1517,Andrew Nicholson\nichoan01,2011-12,St. Bonaventure,A-10,32,32.0,30.1,6.9,12.0,0.5710000000000001,6.2,10.4,0.593,0.7,1.7,0.434,4.0,5.2,0.7759999999999999,2.6,5.8,8.4,1.0,0.7,2.0,2.5,2.8,18.5,,2.84,4,206,108,Forward,0
1518,Darrun Hilliard\hillida01,2014-15,Villanova,Big East,35,35.0,28.8,4.9,11.0,0.44,2.6,5.2,0.5,2.3,5.8,0.387,2.3,2.9,0.7959999999999999,0.5,2.7,3.1,2.1,1.8,0.3,1.2,2.2,14.3,,7.55,4,198,97,Guard,0
1519,Curtis Borchardt\borchcu01,2001-02,Stanford,Pac-10,29,29.0,30.9,5.9,10.2,0.5760000000000001,5.5,9.3,0.593,0.4,0.9,0.40700000000000003,4.8,7.1,0.67,3.8,7.7,11.4,2.0,0.6,2.9,2.0,2.8,16.9,,9.03,3,213,108,Center,0
1520,James Augustine\augusja01,2005-06,Illinois,Big Ten,33,33.0,32.7,5.3,8.5,0.624,5.2,8.4,0.625,0.0,0.1,0.5,3.0,4.6,0.6509999999999999,3.0,6.1,9.1,1.8,1.4,0.7,2.0,2.5,13.6,,6.29,4,208,106,Forward,0
1521,Stephen Curry\curryst01,2008-09,Davidson,Southern,34,34.0,33.7,9.2,20.2,0.45399999999999996,5.4,10.3,0.519,3.8,9.9,0.387,6.5,7.4,0.8759999999999999,0.6,3.8,4.4,5.6,2.5,0.2,3.7,2.4,28.6,,-3.33,3,190,83,Guard,0
1522,Billy Owens\owensbi01,1990-91,Syracuse,Big East,32,32.0,38.0,8.8,17.3,0.509,8.1,15.5,0.522,0.7,1.8,0.397,4.9,7.3,0.674,,,11.6,3.5,2.4,1.2,3.5,2.7,23.3,,8.29,3,203,99,Forward,0
1523,Thomas Bryant\bryanth01,2016-17,Indiana,Big Ten,34,34.0,28.1,4.4,8.4,0.519,3.7,6.6,0.556,0.7,1.8,0.38299999999999995,3.2,4.4,0.73,2.2,4.4,6.6,1.5,0.8,1.5,2.3,3.1,12.6,,8.15,2,208,111,Center,0
1524,Amal McCaskill\mccasam01,1995-96,Marquette,CUSA,30,,26.5,4.1,7.5,0.5489999999999999,4.1,7.4,0.55,0.0,0.1,0.5,2.1,3.2,0.649,,,8.9,1.3,0.6,1.8,2.6,3.6,10.3,,4.93,4,211,106,Center,0
1525,Jon Barry\barryjo01,1991-92,Georgia Tech,ACC,35,35,35.2,5.7,13.4,.429,2.9,5.8,.502,2.8,7.6,.374,2.9,4.1,.697,,,4.3,5.9,2.0,0.2,3.4,2.3,17.2,,10.62,3,193,88,Guard,1
1526,Tim Thomas\thomati01,1996-97,Villanova,Big East,32,,31.4,5.8,13.0,0.45,4.4,8.6,0.507,1.5,4.4,0.336,3.8,4.8,0.7959999999999999,,,6.0,2.1,1.8,1.0,2.8,2.8,16.9,,9.45,1,208,104,Forward,0
1527,Nick Johnson\johnsni01,2013-14,Arizona,Pac-12,38,38.0,33.1,5.4,12.5,0.43200000000000005,3.8,8.0,0.469,1.6,4.4,0.36700000000000005,3.8,4.9,0.7809999999999999,0.8,3.2,4.1,2.8,1.1,0.7,1.7,2.0,16.3,,9.04,3,190,90,Guard,0
1528,Trevon Duval\duvaltr01,2017-18,Duke,ACC,37,34.0,29.8,4.0,9.4,0.428,3.2,6.5,0.49,0.8,2.9,0.29,1.4,2.4,0.596,0.5,1.4,2.0,5.6,1.5,0.1,2.8,2.4,10.3,,9.71,1,190,84,Guard,0
1529,Art Long\longar01,1995-96,Cincinnati,CUSA,33,32.0,24.6,3.8,8.4,0.44799999999999995,3.8,8.3,0.45399999999999996,0.0,0.1,0.0,1.5,2.6,0.565,,,7.8,0.6,0.8,1.5,1.5,3.1,9.0,,7.69,2,206,113,Center,0
1530,Will Conroy\conrowi01,2004-05,Washington,Pac-10,34,33.0,30.8,3.2,7.0,0.456,2.3,4.1,0.564,0.9,2.9,0.303,2.1,2.7,0.7609999999999999,0.8,2.6,3.3,6.4,0.8,0.1,2.8,2.5,9.4,,7.66,4,188,88,Guard,0
1531,Miles Plumlee\plumlmi01,2011-12,Duke,ACC,34,16.0,20.5,2.6,4.3,0.61,2.6,4.3,0.61,0.0,0.0,,1.4,2.2,0.632,2.9,4.2,7.1,0.5,0.5,0.9,1.2,2.3,6.6,,8.4,4,208,111,Forward,0
1532,Tang Hamilton\hamilta01,2000-01,Mississippi State,SEC,31,31.0,27.2,4.6,9.3,0.498,3.6,6.5,0.557,1.0,2.8,0.364,1.8,2.6,0.691,1.8,5.0,6.8,1.3,0.7,0.2,1.7,2.0,12.1,,8.69,4,203,99,Forward,0
1533,Brandon Ingram\ingrabr01,2015-16,Duke,ACC,36,34.0,34.6,5.9,13.4,0.442,3.7,8.0,0.46399999999999997,2.2,5.4,0.41,3.2,4.7,0.682,1.9,4.9,6.8,2.0,1.1,1.4,2.0,2.1,17.3,,10.59,1,206,86,Guard,0
1534,Chris Jefferies\jeffech01,2001-02,Fresno State,WAC,21,21,34.6,5.5,13.1,.418,3.5,7.3,.474,2.0,5.8,.347,4.4,6.9,.634,1.2,5.1,6.3,3.0,1.2,1.2,2.4,2.8,17.3,,5.20,3,203,102,Forward,1
1535,Sean May\mayse01,2004-05,UNC,ACC,37,36.0,26.8,6.2,10.9,0.5670000000000001,6.2,10.8,0.5710000000000001,0.0,0.1,0.0,5.2,6.8,0.758,3.8,6.9,10.7,1.7,1.2,1.0,2.5,2.4,17.5,,10.66,3,206,120,Center,0
