,playerName,School,Conf,position,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,yearsInCollege,heightInCm,weightInKg,transferredSchools
1387,Taylor Griffin\griffta01,Oklahoma,Big 12,Forward,36.0,36.0,30.0,3.5,6.5,0.536,3.3,6.1,0.5479999999999999,0.1,0.4,0.35700000000000004,2.5,3.6,0.7,2.3,3.6,5.8,1.3,1.3,1.0,1.7,2.8,9.6,6.88,4.0,201.0,107.0,0.0
1388,Luol Deng\denglu01,Duke,ACC,Forward,37.0,32.0,31.1,5.7,11.9,0.47600000000000003,4.6,8.9,0.515,1.1,3.0,0.36,2.6,3.7,0.71,2.2,4.7,6.9,1.8,1.3,1.1,2.2,2.2,15.1,10.86,1.0,203.0,99.0,0.0
1389,Cole Aldrich\aldrico01,Kansas,Big 12,Center,36.0,36.0,26.8,4.1,7.4,0.562,4.1,7.4,0.562,0.0,0.0,0.34321338634857523,3.0,4.4,0.679,3.1,6.8,9.8,0.9,0.8,3.5,1.6,2.6,11.3,8.25,3.0,211.0,111.0,0.0
1390,Matt Freije\freijma01,Vanderbilt,SEC,Forward,33.0,33.0,29.8,5.6,13.5,0.415,3.7,8.2,0.452,1.9,5.3,0.35600000000000004,5.3,6.7,0.7879999999999999,2.0,3.4,5.4,0.9,0.7,0.6,1.0,1.6,18.4,7.58,4.0,208.0,108.0,0.0
1391,Kelenna Azubuike\azubuke01,Kentucky,SEC,Guard,34.0,34.0,29.1,5.4,11.0,0.488,4.0,7.1,0.56,1.4,3.9,0.35600000000000004,2.5,3.5,0.7290000000000001,1.7,3.0,4.7,1.5,1.1,0.4,1.6,1.8,14.7,8.1,3.0,196.0,99.0,0.0
1392,Antonio Burks\burksan01,Memphis,CUSA,Guard,30.0,30.0,34.3,5.9,12.4,0.474,4.0,7.8,0.511,1.9,4.6,0.413,2.4,3.8,0.632,0.5,2.7,3.2,5.5,2.4,0.2,2.5,2.3,16.0,5.96,3.0,185.0,90.0,0.0
1393,James Ennis\ennisja01,Long Beach State,Big West,Guard,33.0,32.0,33.1,5.5,11.2,0.491,3.8,6.6,0.585,1.7,4.7,0.35700000000000004,3.8,4.6,0.8340000000000001,2.0,4.7,6.7,2.1,1.8,1.3,3.0,2.3,16.5,1.92,2.0,201.0,95.0,0.0
1394,Isaac Humphries\humphis01,Kentucky,SEC,Forward,38.0,1.0,8.3,1.2,2.3,0.511,1.2,2.3,0.511,0.0,0.0,0.34321338634857523,0.4,0.7,0.6,1.3,1.4,2.8,0.2,0.2,0.5,0.4,1.5,2.8,10.49,2.0,213.0,117.0,0.0
1395,Archie Goodwin\goodwar01,Kentucky,SEC,Guard,33.0,33.0,31.8,4.8,10.8,0.44,4.2,8.9,0.478,0.5,1.9,0.266,4.1,6.4,0.637,1.5,3.2,4.6,2.7,1.1,0.5,3.1,2.9,14.1,5.78,1.0,196.0,89.0,0.0
1396,Wayne Simien\simiewa01,Kansas,Big 12,Forward,26.0,26.0,34.3,7.3,13.3,0.552,7.2,12.8,0.563,0.2,0.5,0.28600000000000003,5.5,6.7,0.816,3.2,7.8,11.0,1.4,0.6,0.6,2.3,2.6,20.3,10.85,4.0,206.0,115.0,0.0
1397,Mitch Richmond*\richmmi01,Kansas State,Big 8,Guard,34.0,30.191721132897605,35.3,7.9,15.3,0.514,6.5,12.4,0.525,1.4,2.9,0.469,5.5,7.1,0.775,1.7029752066115702,4.258016528925619,6.3,3.7,0.7,0.4,3.4,2.3,22.6,10.14,2.0,196.0,97.0,0.0
1398,Nate Robinson\robinna01,Washington,Pac-10,Guard,35.0,35.0,31.5,5.4,11.6,0.46299999999999997,3.6,7.0,0.514,1.8,4.6,0.385,3.9,5.0,0.782,1.5,2.3,3.9,4.3,1.7,0.2,2.0,2.8,16.4,7.66,3.0,175.0,81.0,0.0
1399,Rodney Carney\carnero01,Memphis,CUSA,Forward,37.0,29.0,27.8,5.9,13.6,0.436,3.2,6.6,0.484,2.8,7.1,0.391,2.5,3.6,0.7120000000000001,1.5,2.7,4.3,1.3,1.3,0.7,1.5,2.3,17.2,4.24,4.0,201.0,92.0,0.0
1400,Sean Williams\willise01,Boston College,ACC,Forward,15.0,15.0,32.2,4.2,7.7,0.5479999999999999,4.2,7.7,0.5479999999999999,0.0,0.0,0.34321338634857523,3.7,5.3,0.7,2.4,4.5,6.9,1.2,1.4,5.0,2.3,3.2,12.1,9.21,3.0,208.0,106.0,0.0
1401,Tarence Kinsey\kinseta01,South Carolina,SEC,Guard,38.0,37.0,34.8,5.5,12.1,0.45299999999999996,3.6,7.2,0.507,1.9,5.0,0.376,3.0,3.5,0.843,1.4,3.2,4.6,2.3,1.6,0.3,2.1,2.2,15.8,8.14,4.0,198.0,83.0,0.0
1402,Renaldo Balkman\balkmre01,South Carolina,SEC,Forward,38.0,22.0,25.7,4.0,6.6,0.608,3.9,6.2,0.624,0.1,0.3,0.308,1.5,2.7,0.5379999999999999,2.1,4.2,6.3,1.9,1.7,1.3,1.7,2.2,9.6,8.14,3.0,203.0,94.0,0.0
1403,Maurice Carter\cartema01,LSU,SEC,Guard,27.0,30.191721132897605,35.2,5.9,13.4,0.43799999999999994,3.3,7.1,0.45799999999999996,2.6,6.3,0.415,2.9,4.4,0.642,1.7029752066115702,4.258016528925619,5.7,1.2,1.1,0.3,2.2771144278606963,2.327363184079602,17.3,5.89,4.0,196.0,95.0,0.0
1404,Trae Young\youngtr01,Oklahoma,Big 12,Guard,32.0,32.0,35.4,8.2,19.3,0.42200000000000004,4.5,9.1,0.493,3.7,10.3,0.36,7.4,8.6,0.861,0.4,3.5,3.9,8.7,1.7,0.3,5.2,1.8,27.4,10.56,1.0,188.0,81.0,0.0
1405,Damyean Dotson\dotsoda01,Houston,AAC,Guard,32.0,32.0,34.3,6.3,13.4,0.47,2.9,5.8,0.505,3.4,7.6,0.44299999999999995,1.4,1.7,0.83,1.5,5.4,6.9,1.1,0.9,0.2,1.0,1.7,17.4,3.42,4.0,196.0,94.0,1.0
1406,Craig Brackins\brackcr01,Iowa State,Big 12,Forward,32.0,32.0,35.1,6.0,14.3,0.42,5.2,11.6,0.446,0.8,2.7,0.31,3.7,4.8,0.76,2.1,6.4,8.5,2.2,0.8,1.2,2.1,2.0,16.5,8.37,3.0,208.0,104.0,0.0
1407,Tyler Davis\davisty01,Dartmouth,Ivy,Forward,4.0,0.0,2.3,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,0.34321338634857523,0.5,0.5,1.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,1.0,-5.44,3.0,201.0,97.0,0.0
1408,Eddie Gill\gilled01,Weber State,Big Sky,Guard,28.0,30.191721132897605,36.0,4.6,11.6,0.39399999999999996,2.7,6.5,0.415,1.9,5.1,0.366,5.3,6.2,0.861,1.7029752066115702,4.258016528925619,6.4,6.9,3.2,0.3,3.9,2.6,16.3,0.46,2.0,183.0,86.0,0.0
1409,Chris McCullough\mcculch01,Syracuse,ACC,Forward,16.0,16.0,28.1,3.4,7.1,0.478,3.3,7.0,0.473,0.1,0.1,1.0,2.5,4.4,0.563,2.3,4.6,6.9,1.1,1.7,2.1,2.2,2.6,9.3,7.68,1.0,208.0,99.0,0.0
1410,Patrick Patterson\pattepa01,Kentucky,SEC,Forward,38.0,38.0,33.0,5.7,9.8,0.575,5.0,8.0,0.626,0.6,1.8,0.348,2.4,3.4,0.6920000000000001,3.1,4.4,7.4,0.9,0.7,1.3,1.1,1.6,14.3,6.82,3.0,206.0,106.0,0.0
1411,Erik McCree\mccreer01,Louisiana Tech,CUSA,Forward,33.0,33.0,31.7,6.1,12.8,0.47600000000000003,4.5,8.3,0.5379999999999999,1.6,4.5,0.36200000000000004,3.8,5.0,0.77,1.6,7.3,8.9,1.3,0.5,0.5,2.5,1.6,17.7,-4.35,4.0,203.0,99.0,1.0
1412,Devin Brown\brownde02,UTSA,Southland,Guard,28.0,23.0,32.3,5.8,14.4,0.40299999999999997,4.2,10.0,0.419,1.6,4.4,0.366,5.1,7.1,0.727,2.2,6.1,8.3,2.8,1.7,0.2,2.8,2.5,18.3,-7.84,4.0,196.0,99.0,0.0
1413,Peyton Siva\sivape01,Louisville,Big East,Guard,40.0,40.0,31.2,3.5,8.6,0.40399999999999997,2.5,5.3,0.47600000000000003,1.0,3.3,0.28800000000000003,2.1,2.5,0.867,0.3,2.1,2.4,5.7,2.3,0.2,2.7,2.6,10.0,9.13,4.0,183.0,83.0,0.0
1414,Deyonta Davis\davisde01,Michigan State,Big Ten,Forward,35.0,16.0,18.6,3.4,5.7,0.598,3.4,5.7,0.598,0.0,0.0,0.34321338634857523,0.7,1.1,0.605,2.1,3.4,5.5,0.7,0.3,1.8,0.9,2.3,7.5,6.94,1.0,208.0,111.0,0.0
1415,Jerome Robinson\robinje01,Bradley,MVC,Guard,30.0,29.0,37.0,5.2,12.1,0.431,2.4,5.5,0.436,2.8,6.6,0.426,3.7,4.7,0.794,0.6,3.6,4.2,2.6,1.1,0.5,1.9,2.0,16.9,1.75,4.0,193.0,88.0,0.0
1416,Dewayne Dedmon\dedmode01,USC,Pac-12,Forward,31.0,29.0,22.3,2.8,5.7,0.5,2.8,5.6,0.509,0.0,0.1,0.0,1.0,1.5,0.6809999999999999,2.3,4.7,7.0,0.6,1.1,2.1,1.6,3.0,6.7,8.25,2.0,213.0,115.0,0.0
1417,Nigel Hayes\hayesni01,Wisconsin,Big Ten,Forward,37.0,37.0,32.2,4.9,10.6,0.457,4.3,8.8,0.488,0.6,1.9,0.314,3.6,6.2,0.5870000000000001,2.2,4.4,6.6,2.7,0.8,0.4,1.7,1.8,14.0,9.4,4.0,203.0,106.0,0.0
1418,Scott Williams\willisc01,UNC,ACC,Forward,33.0,30.0,24.6,5.8,10.4,0.5539999999999999,5.7,10.2,0.563,0.0,0.2,0.14300000000000002,2.9,4.7,0.615,1.7029752066115702,4.258016528925619,7.3,0.8,1.1,1.2,2.2,3.5,14.5,10.96,4.0,208.0,104.0,0.0
1419,Maurice Ndour\ndourma01,Ohio,MAC,Forward,30.0,29.0,34.9,5.5,11.3,0.484,4.6,9.2,0.495,0.9,2.1,0.435,4.1,5.3,0.785,2.3,6.1,8.3,1.7,1.1,2.3,3.0,2.8,16.0,0.45,2.0,206.0,90.0,0.0
1420,Sasha Kaun\kaunsa01,Kansas,Big 12,Center,40.0,6.0,17.7,2.7,4.4,0.619,2.7,4.4,0.619,0.0,0.0,0.34321338634857523,1.7,3.1,0.541,1.6,2.3,3.9,0.3,0.4,1.2,0.8,2.4,7.1,8.2,4.0,211.0,113.0,0.0
1421,Bernard Robinson\robinbe01,Michigan,Big Ten,Forward,34.0,33.0,32.2,4.4,10.2,0.43200000000000005,3.9,8.2,0.47700000000000004,0.5,2.0,0.25,2.8,3.6,0.77,1.1,4.6,5.7,3.8,1.9,0.3,2.7,2.5,12.1,6.16,4.0,198.0,95.0,0.0
1422,Brian Cook\cookbr01,Illinois,Big Ten,Forward,30.0,30.0,31.3,6.7,14.1,0.479,5.8,11.1,0.526,0.9,3.0,0.303,5.6,6.8,0.82,1.5,6.1,7.6,2.0,0.7,0.4,2.8,2.9,20.0,6.76,4.0,206.0,106.0,0.0
1423,Andrew Goudelock\goudean01,College of Charleston,Southern,Guard,37.0,37.0,35.2,8.6,18.9,0.455,5.1,10.2,0.496,3.5,8.7,0.40700000000000003,3.0,3.6,0.821,0.7,3.2,3.9,4.2,0.9,0.2,3.2,1.8,23.7,-1.04,4.0,188.0,90.0,0.0
1424,Michael Bradley\bradlmi01,Villanova,Big East,Center,31.0,31.0,34.0,8.2,11.8,0.6920000000000001,7.8,10.7,0.727,0.4,1.1,0.353,4.0,6.8,0.59,3.5,6.3,9.8,2.6,0.9,1.8,2.8,2.9,20.8,6.45,3.0,208.0,111.0,1.0
1425,Von Wafer\wafervo01,Florida State,ACC,Guard,29.0,22.0,26.1,4.3,9.8,0.43700000000000006,2.0,4.1,0.49200000000000005,2.2,5.7,0.396,1.7,2.3,0.721,0.2,2.3,2.5,1.7,1.0,0.3,1.7,1.1,12.5,8.99,2.0,196.0,95.0,0.0
1426,Khyri Thomas\thomakh01,Creighton,Big East,Guard,33.0,33.0,31.7,5.6,10.4,0.5379999999999999,3.7,5.8,0.639,1.9,4.6,0.41100000000000003,2.0,2.6,0.7879999999999999,1.1,3.3,4.4,2.8,1.7,0.2,1.8,1.9,15.1,8.1,3.0,190.0,90.0,0.0
1427,Raef LaFrentz\lafrera01,Kansas,Big 12,Forward,30.0,30.0,30.2,7.7,14.1,0.5479999999999999,7.5,13.5,0.552,0.3,0.6,0.47100000000000003,4.0,5.5,0.738,1.7029752066115702,4.258016528925619,11.4,1.0,0.9,1.5,2.5,2.4,19.8,6.54,4.0,211.0,108.0,0.0
1428,Derrick Favors\favorde01,Georgia Tech,ACC,Forward,36.0,35.0,27.5,5.0,8.1,0.611,5.0,8.1,0.613,0.0,0.0,0.0,2.5,4.0,0.629,3.0,5.4,8.4,1.0,0.9,2.1,2.5,2.6,12.4,9.02,1.0,208.0,111.0,0.0
1429,Jorge Gutierrez\gutiejo01,California,Pac-12,Guard,33.0,33.0,32.2,4.8,10.7,0.444,4.0,8.4,0.475,0.8,2.3,0.32899999999999996,2.7,3.7,0.7440000000000001,1.0,4.3,5.3,4.1,1.2,0.1,2.4,2.4,13.0,4.53,4.0,190.0,88.0,0.0
1430,Jared Jeffries\jeffrja01,Indiana,Big Ten,Forward,36.0,36.0,32.6,5.3,11.5,0.457,4.5,9.5,0.47200000000000003,0.8,2.0,0.38,3.7,5.6,0.667,2.5,5.1,7.6,2.1,1.5,1.3,2.8,2.4,15.0,12.08,2.0,211.0,104.0,0.0
1431,Bobby Jackson\jacksbo01,Minnesota,Big Ten,Guard,35.0,30.191721132897605,31.5,5.5,12.4,0.441,4.6,9.6,0.47600000000000003,0.9,2.8,0.32,3.5,4.4,0.7859999999999999,1.7029752066115702,4.258016528925619,6.1,4.0,2.1,0.2,2.3,3.0,15.3,9.2,2.0,185.0,83.0,0.0
1432,Chris Gatling\gatlich01,Old Dominion,Sun Belt,Forward,32.0,30.0,31.3,7.8,12.7,0.62,7.8,12.6,0.621,0.0,0.0,0.0,5.3,7.7,0.6920000000000001,1.7029752066115702,4.258016528925619,11.1,0.8,1.9,2.7,2.8,3.2,21.0,-0.24,3.0,208.0,99.0,0.0
1433,Tyler Ennis\ennisty01,Syracuse,ACC,Guard,34.0,34.0,35.7,4.4,10.6,0.41100000000000003,3.5,8.1,0.429,0.9,2.5,0.353,3.4,4.4,0.765,0.8,2.6,3.4,5.5,2.1,0.2,1.7,2.0,12.9,7.25,1.0,188.0,81.0,0.0
1434,Shawne Williams\willish03,Memphis,CUSA,Forward,36.0,34.0,27.8,4.3,10.4,0.41600000000000004,3.0,6.1,0.489,1.3,4.3,0.312,3.2,4.0,0.7859999999999999,1.7,4.4,6.2,1.9,1.4,1.4,2.3,2.9,13.2,4.24,1.0,206.0,102.0,0.0
1435,Kawhi Leonard\leonaka01,San Diego State,MWC,Forward,36.0,36.0,32.6,5.9,13.2,0.444,5.2,10.8,0.478,0.7,2.4,0.29100000000000004,3.1,4.0,0.759,3.1,7.5,10.6,2.5,1.4,0.6,2.1,2.5,15.5,6.36,2.0,201.0,102.0,0.0
1436,Buddy Hield\hieldbu01,Oklahoma,Big 12,Guard,37.0,37.0,35.4,8.1,16.2,0.501,4.2,7.5,0.552,4.0,8.7,0.457,4.8,5.4,0.88,1.2,4.5,5.7,2.0,1.1,0.5,3.1,2.1,25.0,11.14,4.0,193.0,94.0,0.0
1437,John Wall\walljo01,Kentucky,SEC,Guard,37.0,37.0,34.8,5.5,11.8,0.461,4.5,8.8,0.509,1.0,3.1,0.325,4.7,6.3,0.754,0.8,3.5,4.3,6.5,1.8,0.5,4.0,1.9,16.6,6.82,1.0,193.0,88.0,0.0
1438,Jamal Mashburn\mashbja01,Kentucky,SEC,Forward,34.0,30.191721132897605,32.6,7.6,15.5,0.49200000000000005,5.7,10.2,0.5579999999999999,1.9,5.3,0.36700000000000005,3.8,5.7,0.67,1.7029752066115702,4.258016528925619,8.4,3.6,1.5,0.4,3.0,2.7,21.0,9.23,3.0,203.0,108.0,0.0
1439,Cameron Bairstow\bairsca01,New Mexico,MWC,Forward,34.0,34.0,32.9,7.0,12.5,0.556,6.9,12.4,0.5579999999999999,0.0,0.1,0.33299999999999996,6.4,8.8,0.735,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1,20.4,4.84,4.0,206.0,113.0,0.0
1440,Justin Harper\harpeju01,Richmond,A-10,Forward,37.0,37.0,31.8,6.6,12.4,0.534,4.5,7.8,0.585,2.1,4.6,0.44799999999999995,2.5,3.2,0.797,1.7,5.2,6.9,1.2,0.6,1.2,1.5,2.2,17.9,2.79,4.0,208.0,102.0,0.0
1441,Chris Wilcox\wilcoch01,Maryland,ACC,Center,36.0,26.0,24.1,4.8,9.5,0.504,4.8,9.5,0.507,0.0,0.1,0.0,2.4,4.1,0.585,2.7,4.4,7.1,1.5,0.8,1.5,1.5,2.7,12.0,9.38,2.0,208.0,100.0,0.0
1442,Jalen Rose\roseja01,Michigan,Big Ten,Guard,32.0,30.191721132897605,36.0,6.9,14.9,0.461,5.2,10.1,0.512,1.7,4.8,0.355,4.4,6.0,0.7340000000000001,1.7029752066115702,4.258016528925619,5.7,3.9,1.2,0.2,2.7,2.6,19.9,12.04,3.0,203.0,95.0,0.0
1443,Jeffery Taylor\tayloje03,Vanderbilt,SEC,Forward,36.0,36.0,32.1,5.8,11.8,0.493,4.0,7.5,0.5329999999999999,1.8,4.3,0.423,2.6,4.4,0.605,2.1,3.4,5.6,1.7,1.3,0.4,2.2,1.9,16.1,8.04,4.0,201.0,102.0,0.0
1444,Keon Clark\clarkke01,UNLV,WAC,Center,10.0,30.191721132897605,30.8976088289393,5.7,10.4,0.5479999999999999,5.3,9.6,0.552,0.4,0.8,0.5,3.0,4.5,0.667,1.7029752066115702,4.258016528925619,3.0,1.9,0.2,2.6,2.2771144278606963,2.327363184079602,14.8,5.31,2.0,211.0,99.0,0.0
1445,Josh Davis\davisjo02,Wyoming,MWC,Forward,31.0,30.0,27.4,4.6,8.6,0.53,4.3,7.3,0.596,0.3,1.4,0.18600000000000003,2.3,3.9,0.583,2.4,5.5,7.9,1.5,1.2,1.5,1.6,3.3,11.7,2.72,4.0,203.0,106.0,0.0
1446,Jonathan Isaac\isaacjo01,Florida State,ACC,Forward,32.0,32.0,26.2,4.1,8.0,0.508,3.1,5.2,0.593,1.0,2.8,0.348,2.9,3.7,0.78,1.8,6.1,7.8,1.2,1.2,1.5,1.5,2.2,12.0,8.87,1.0,208.0,95.0,0.0
1447,Abdel Nader\naderab01,Iowa State,Big 12,Forward,35.0,35.0,31.1,4.6,9.6,0.478,3.1,5.6,0.5529999999999999,1.5,4.0,0.371,2.2,3.0,0.736,0.7,4.2,5.0,1.5,1.1,0.7,2.3,2.8,12.9,10.16,4.0,198.0,104.0,1.0
1448,Troy Murphy\murphtr01,Notre Dame,Big East,Forward,30.0,29.0,36.3,7.4,15.8,0.47100000000000003,6.4,12.9,0.499,1.0,2.9,0.349,5.9,7.7,0.7659999999999999,3.1,6.1,9.2,2.1,0.9,1.7,3.0,3.2,21.8,5.68,3.0,211.0,111.0,0.0
1449,Earl Clark\clarkea01,Louisville,Big East,Forward,37.0,36.0,34.3,5.5,11.9,0.457,4.6,9.4,0.493,0.8,2.6,0.326,2.4,3.8,0.647,2.8,5.9,8.7,3.2,1.0,1.4,3.2,1.9,14.2,8.41,3.0,206.0,102.0,0.0
1450,David Robinson*\robinda01,Navy,CAA,Center,32.0,32.0,34.6,10.9,18.5,0.591,10.9,18.5,0.591,0.0,0.0,1.0,6.3,9.9,0.637,1.7029752066115702,4.258016528925619,11.8,1.0,2.1,4.5,2.2,2.7,28.2,-1.44,4.0,216.0,106.0,0.0
1451,Adonis Thomas\thomaad01,Memphis,CUSA,Forward,36.0,36.0,29.3,4.3,10.6,0.405,3.6,8.2,0.439,0.7,2.5,0.292,2.4,3.1,0.752,1.5,2.9,4.5,1.9,0.7,0.7,1.6,1.4,11.7,2.7,2.0,201.0,108.0,0.0
1452,Chasson Randle\randlch01,Stanford,Pac-12,Guard,37.0,37.0,36.4,5.9,14.6,0.40299999999999997,3.4,7.9,0.436,2.4,6.7,0.363,5.4,6.2,0.877,0.3,3.0,3.3,3.0,1.4,0.1,2.0,2.2,19.6,7.33,4.0,188.0,83.0,0.0
1453,Anthony Roberson\roberan02,Florida,SEC,Guard,30.0,32.0,31.7,6.4,14.1,0.456,3.3,6.0,0.547,3.1,8.1,0.38799999999999996,2.7,3.0,0.9,0.4,1.7,2.2,2.6,0.7,0.1,1.9,1.7,18.7,7.12,3.0,188.0,81.0,0.0
1454,Antonio Davis\davisan01,UTEP,WAC,Forward,32.0,32.0,31.0,3.7,7.2,0.52,3.7,7.1,0.522,0.0,0.0,0.0,3.3,5.2,0.642,1.7029752066115702,4.258016528925619,7.5,0.7,0.5,1.1,1.7,2.8,10.8,4.53,4.0,206.0,97.0,0.0
1455,Dan McClintock\mcclida01,Northern Arizona,Big Sky,Center,31.0,30.191721132897605,24.3,6.1,10.3,0.597,6.1,10.3,0.597,0.0,0.0,0.34321338634857523,3.3,4.9,0.682,1.7029752066115702,4.258016528925619,6.5,1.2,0.4,2.3,1.8,2.8,15.6,1.37,4.0,213.0,122.0,0.0
1456,Mike Conley\conlemi01,Ohio State,Big Ten,Guard,39.0,39.0,31.6,4.1,7.9,0.518,3.6,6.2,0.579,0.5,1.8,0.304,2.6,3.7,0.6940000000000001,0.7,2.7,3.4,6.1,2.2,0.3,2.2,1.5,11.3,9.03,1.0,185.0,81.0,0.0
1457,Chris Kaman\kamanch01,Central Michigan,MAC,Center,31.0,31.0,34.0,7.9,12.6,0.622,7.9,12.6,0.622,0.0,0.0,0.34321338634857523,6.6,8.9,0.7490000000000001,3.6,8.4,12.0,1.2,0.6,3.2,4.4,3.2,22.4,1.79,3.0,213.0,121.0,0.0
1458,Brandon Bass\bassbr01,LSU,SEC,Forward,30.0,29.0,33.6,6.0,10.6,0.5670000000000001,5.6,9.8,0.5770000000000001,0.4,0.9,0.462,4.9,6.3,0.777,2.7,6.3,9.1,0.8,0.8,1.6,1.8,2.4,17.3,7.77,2.0,203.0,108.0,0.0
1459,Jabari Smith\smithja01,LSU,SEC,Center,34.0,30.191721132897605,28.5,4.6,8.3,0.5529999999999999,4.2,7.3,0.579,0.4,1.0,0.371,2.9,4.9,0.595,1.7029752066115702,4.258016528925619,7.0,2.2,0.7,1.0,2.6,2.5,12.5,5.78,2.0,211.0,113.0,0.0
1460,Mike Tobey\tobeymi01,Virginia,ACC,Forward,37.0,7.0,15.7,3.2,5.4,0.601,3.2,5.1,0.622,0.1,0.3,0.2,0.8,1.4,0.62,1.5,2.8,4.4,0.4,0.3,0.6,0.7,2.1,7.3,11.12,4.0,211.0,114.0,0.0
1461,Ira Bowman\bowmair01,Penn,Ivy,Forward,27.0,30.191721132897605,35.2,5.5,12.1,0.45399999999999996,4.5,9.3,0.48,1.0,2.8,0.368,4.4,6.1,0.711,1.7029752066115702,4.258016528925619,5.0,5.3,2.1,0.3,2.2771144278606963,2.327363184079602,16.4,-4.87,5.0,196.0,88.0,1.0
1462,Lavoy Allen\allenla01,Temple,A-10,Forward,33.0,33.0,33.9,4.7,9.7,0.48,4.5,9.2,0.49,0.2,0.5,0.294,2.1,3.0,0.6970000000000001,2.7,5.9,8.6,2.3,0.7,1.8,1.6,2.3,11.6,4.23,4.0,206.0,102.0,0.0
1463,Erick Barkley\barkler01,St. John's (NY),Big East,Guard,28.0,30.191721132897605,36.9,5.7,14.3,0.39799999999999996,3.9,8.6,0.45399999999999996,1.8,5.7,0.313,2.9,4.4,0.664,1.7029752066115702,4.258016528925619,3.0,4.5,3.0,0.3,2.4,2.3,16.0,6.96,2.0,185.0,80.0,0.0
1464,Kelly Oubre\oubreke01,Kansas,Big 12,Guard,36.0,27.0,21.0,3.1,6.9,0.444,2.1,4.3,0.49700000000000005,0.9,2.6,0.358,2.2,3.1,0.718,1.1,3.8,5.0,0.8,1.1,0.4,1.2,2.0,9.3,12.13,1.0,201.0,90.0,0.0
1465,Caris LeVert\leverca01,Michigan,Big Ten,Guard,15.0,14.0,30.9,5.5,10.8,0.506,3.5,6.5,0.546,1.9,4.3,0.446,3.6,4.5,0.794,0.6,4.7,5.3,4.9,1.0,0.2,1.7,1.2,16.5,7.92,4.0,201.0,90.0,0.0
1466,Brandon Knight\knighbr03,Kentucky,SEC,Guard,38.0,38.0,35.9,5.7,13.5,0.423,3.4,7.4,0.461,2.3,6.1,0.377,3.6,4.5,0.795,0.7,3.4,4.0,4.2,0.7,0.2,3.2,2.2,17.3,8.91,1.0,190.0,83.0,0.0
1467,Brendan Haywood\haywobr01,UNC,ACC,Center,33.0,33.0,27.3,4.7,7.9,0.5920000000000001,4.7,7.9,0.5920000000000001,0.0,0.0,0.34321338634857523,2.9,5.6,0.516,3.2,4.2,7.3,1.3,0.5,3.6,2.0,2.9,12.3,11.77,4.0,213.0,121.0,0.0
1468,Matt Bonner\bonnema01,Florida,SEC,Forward,33.0,33.0,31.4,5.5,10.8,0.51,3.6,6.8,0.531,1.9,4.0,0.474,2.2,3.1,0.733,2.1,4.0,6.1,1.5,1.1,0.6,1.6,2.1,15.2,7.76,4.0,208.0,108.0,0.0
1469,Corie Blount\blounco01,Cincinnati,GMWC,Forward,21.0,17.0,28.0,5.0,9.0,0.55,5.0,9.0,0.55,0.0,0.0,0.34321338634857523,1.4,2.5,0.5660000000000001,1.7029752066115702,4.258016528925619,8.1,2.2,1.8,1.6,2.6,3.3,11.3,6.62,2.0,206.0,108.0,0.0
1470,Jeremy Lin\linje01,Harvard,Ivy,Guard,29.0,29.0,32.2,5.1,9.9,0.519,4.1,6.9,0.598,1.0,3.0,0.341,5.1,6.8,0.755,0.8,3.6,4.4,4.5,2.4,1.1,3.1,2.9,16.4,-3.91,4.0,188.0,90.0,0.0
1471,Raja Bell\bellra01,Florida International,Sun Belt,Forward,29.0,30.191721132897605,34.9,5.8,12.6,0.456,4.1,7.9,0.522,1.7,4.8,0.348,3.5,4.7,0.745,1.7029752066115702,4.258016528925619,4.3,2.7,1.3,0.2,2.6,1.0,16.7,0.92,4.0,196.0,92.0,1.0
1472,Steven Smith\smithst03,La Salle,A-10,Forward,28.0,27.0,36.0,7.4,15.3,0.486,6.5,12.5,0.519,0.9,2.8,0.33799999999999997,3.9,5.0,0.773,2.1,5.8,7.9,2.5,1.1,0.8,3.6,2.6,19.7,0.25,4.0,203.0,106.0,0.0
1473,Jerome Moiso\moisoje01,UCLA,Pac-10,Forward,33.0,30.191721132897605,29.5,5.2,10.3,0.501,5.1,10.1,0.508,0.0,0.2,0.16699999999999998,2.6,4.3,0.613,1.7029752066115702,4.258016528925619,7.6,1.2,1.1,1.7,2.7,2.8,13.0,10.11,2.0,208.0,106.0,0.0
1474,Alonzo Mourning*\mournal01,Georgetown,Big East,Center,32.0,30.191721132897605,32.8,6.4,10.7,0.595,6.3,10.6,0.599,0.0,0.1,0.25,8.5,11.2,0.758,1.7029752066115702,4.258016528925619,10.7,1.7,0.6,5.0,2.6,3.6,21.3,6.13,4.0,208.0,108.0,0.0
1475,Kendall Gill\gillke01,Illinois,Big Ten,Guard,29.0,29.0,34.5,7.3,14.6,0.5,6.5,12.3,0.528,0.8,2.3,0.348,4.7,6.0,0.777,1.7029752066115702,4.258016528925619,4.9,3.3,2.2,0.6,2.5,2.3,20.0,9.89,4.0,196.0,88.0,0.0
